"";"table";"number";"date";"currency.name";"currency.code";"currency.mid";"trading_date";"currency.ask";"currency.bid"
"4811";"A";"138/A/NBP/2017";"2017-07-19";"korona islandzka";"ISK";0,034417;NA;NA;NA
"4812";"A";"138/A/NBP/2017";"2017-07-19";"korona norweska";"NOK";0,4512;NA;NA;NA
"4813";"A";"138/A/NBP/2017";"2017-07-19";"korona szwedzka";"SEK";0,4397;NA;NA;NA
"4814";"A";"138/A/NBP/2017";"2017-07-19";"kuna (Chorwacja)";"HRK";0,5672;NA;NA;NA
"4815";"A";"138/A/NBP/2017";"2017-07-19";"lej rumuñski";"RON";0,9222;NA;NA;NA
"4816";"A";"138/A/NBP/2017";"2017-07-19";"lew (Bu³garia)";"BGN";2,1504;NA;NA;NA
"4817";"A";"138/A/NBP/2017";"2017-07-19";"lira turecka";"TRY";1,0324;NA;NA;NA
"4818";"A";"138/A/NBP/2017";"2017-07-19";"nowy izraelski szekel";"ILS";1,02;NA;NA;NA
"4819";"A";"138/A/NBP/2017";"2017-07-19";"peso chilijskie";"CLP";0,005567;NA;NA;NA
"4820";"A";"138/A/NBP/2017";"2017-07-19";"peso filipiñskie";"PHP";0,0717;NA;NA;NA
"4821";"A";"138/A/NBP/2017";"2017-07-19";"peso meksykañskie";"MXN";0,2081;NA;NA;NA
"4822";"A";"138/A/NBP/2017";"2017-07-19";"rand (Republika Po³udniowej Afryki)";"ZAR";0,2818;NA;NA;NA
"4823";"A";"138/A/NBP/2017";"2017-07-19";"real (Brazylia)";"BRL";1,1567;NA;NA;NA
"4824";"A";"138/A/NBP/2017";"2017-07-19";"ringgit (Malezja)";"MYR";0,8511;NA;NA;NA
"4825";"A";"138/A/NBP/2017";"2017-07-19";"rubel rosyjski";"RUB";0,0617;NA;NA;NA
"4826";"A";"138/A/NBP/2017";"2017-07-19";"rupia indonezyjska";"IDR";0,00027396;NA;NA;NA
"4827";"A";"138/A/NBP/2017";"2017-07-19";"rupia indyjska";"INR";0,056715;NA;NA;NA
"4828";"A";"138/A/NBP/2017";"2017-07-19";"won po³udniowokoreañski";"KRW";0,003249;NA;NA;NA
"4829";"A";"138/A/NBP/2017";"2017-07-19";"yuan renminbi (Chiny)";"CNY";0,5402;NA;NA;NA
"4830";"A";"138/A/NBP/2017";"2017-07-19";"SDR (MFW)";"XDR";5,0897;NA;NA;NA
"4831";"A";"139/A/NBP/2017";"2017-07-20";"bat (Tajlandia)";"THB";0,1087;NA;NA;NA
"4832";"A";"139/A/NBP/2017";"2017-07-20";"dolar amerykañski";"USD";3,6604;NA;NA;NA
"4833";"A";"139/A/NBP/2017";"2017-07-20";"dolar australijski";"AUD";2,8953;NA;NA;NA
"4834";"A";"139/A/NBP/2017";"2017-07-20";"dolar Hongkongu";"HKD";0,4688;NA;NA;NA
"4835";"A";"139/A/NBP/2017";"2017-07-20";"dolar kanadyjski";"CAD";2,8995;NA;NA;NA
"4836";"A";"139/A/NBP/2017";"2017-07-20";"dolar nowozelandzki";"NZD";2,6882;NA;NA;NA
"4837";"A";"139/A/NBP/2017";"2017-07-20";"dolar singapurski";"SGD";2,671;NA;NA;NA
"4838";"A";"139/A/NBP/2017";"2017-07-20";"euro";"EUR";4,2117;NA;NA;NA
"4839";"A";"139/A/NBP/2017";"2017-07-20";"forint (Wêgry)";"HUF";0,01376;NA;NA;NA
"4840";"A";"139/A/NBP/2017";"2017-07-20";"frank szwajcarski";"CHF";3,8276;NA;NA;NA
"4841";"A";"139/A/NBP/2017";"2017-07-20";"funt szterling";"GBP";4,7593;NA;NA;NA
"4842";"A";"139/A/NBP/2017";"2017-07-20";"hrywna (Ukraina)";"UAH";0,1412;NA;NA;NA
"4843";"A";"139/A/NBP/2017";"2017-07-20";"jen (Japonia)";"JPY";0,032584;NA;NA;NA
"4844";"A";"139/A/NBP/2017";"2017-07-20";"korona czeska";"CZK";0,1616;NA;NA;NA
"4845";"A";"139/A/NBP/2017";"2017-07-20";"korona duñska";"DKK";0,5663;NA;NA;NA
"4846";"A";"139/A/NBP/2017";"2017-07-20";"korona islandzka";"ISK";0,034579;NA;NA;NA
"4847";"A";"139/A/NBP/2017";"2017-07-20";"korona norweska";"NOK";0,453;NA;NA;NA
"4848";"A";"139/A/NBP/2017";"2017-07-20";"korona szwedzka";"SEK";0,4406;NA;NA;NA
"4849";"A";"139/A/NBP/2017";"2017-07-20";"kuna (Chorwacja)";"HRK";0,5682;NA;NA;NA
"4850";"A";"139/A/NBP/2017";"2017-07-20";"lej rumuñski";"RON";0,9226;NA;NA;NA
"4851";"A";"139/A/NBP/2017";"2017-07-20";"lew (Bu³garia)";"BGN";2,1534;NA;NA;NA
"4852";"A";"139/A/NBP/2017";"2017-07-20";"lira turecka";"TRY";1,0371;NA;NA;NA
"4853";"A";"139/A/NBP/2017";"2017-07-20";"nowy izraelski szekel";"ILS";1,0252;NA;NA;NA
"4854";"A";"139/A/NBP/2017";"2017-07-20";"peso chilijskie";"CLP";0,0056;NA;NA;NA
"4855";"A";"139/A/NBP/2017";"2017-07-20";"peso filipiñskie";"PHP";0,072;NA;NA;NA
"4856";"A";"139/A/NBP/2017";"2017-07-20";"peso meksykañskie";"MXN";0,2075;NA;NA;NA
"4857";"A";"139/A/NBP/2017";"2017-07-20";"rand (Republika Po³udniowej Afryki)";"ZAR";0,2823;NA;NA;NA
"4858";"A";"139/A/NBP/2017";"2017-07-20";"real (Brazylia)";"BRL";1,1623;NA;NA;NA
"4859";"A";"139/A/NBP/2017";"2017-07-20";"ringgit (Malezja)";"MYR";0,853;NA;NA;NA
"4860";"A";"139/A/NBP/2017";"2017-07-20";"rubel rosyjski";"RUB";0,0619;NA;NA;NA
"4861";"A";"139/A/NBP/2017";"2017-07-20";"rupia indonezyjska";"IDR";0,00027451;NA;NA;NA
"4862";"A";"139/A/NBP/2017";"2017-07-20";"rupia indyjska";"INR";0,056827;NA;NA;NA
"4863";"A";"139/A/NBP/2017";"2017-07-20";"won po³udniowokoreañski";"KRW";0,00325;NA;NA;NA
"4864";"A";"139/A/NBP/2017";"2017-07-20";"yuan renminbi (Chiny)";"CNY";0,5417;NA;NA;NA
"4865";"A";"139/A/NBP/2017";"2017-07-20";"SDR (MFW)";"XDR";5,1025;NA;NA;NA
"4866";"A";"140/A/NBP/2017";"2017-07-21";"bat (Tajlandia)";"THB";0,1086;NA;NA;NA
"4867";"A";"140/A/NBP/2017";"2017-07-21";"dolar amerykañski";"USD";3,632;NA;NA;NA
"4868";"A";"140/A/NBP/2017";"2017-07-21";"dolar australijski";"AUD";2,8725;NA;NA;NA
"4869";"A";"140/A/NBP/2017";"2017-07-21";"dolar Hongkongu";"HKD";0,4651;NA;NA;NA
"4870";"A";"140/A/NBP/2017";"2017-07-21";"dolar kanadyjski";"CAD";2,8863;NA;NA;NA
"4871";"A";"140/A/NBP/2017";"2017-07-21";"dolar nowozelandzki";"NZD";2,6999;NA;NA;NA
"4872";"A";"140/A/NBP/2017";"2017-07-21";"dolar singapurski";"SGD";2,6612;NA;NA;NA
"4873";"A";"140/A/NBP/2017";"2017-07-21";"euro";"EUR";4,2311;NA;NA;NA
"4874";"A";"140/A/NBP/2017";"2017-07-21";"forint (Wêgry)";"HUF";0,013848;NA;NA;NA
"4875";"A";"140/A/NBP/2017";"2017-07-21";"frank szwajcarski";"CHF";3,8195;NA;NA;NA
"4876";"A";"140/A/NBP/2017";"2017-07-21";"funt szterling";"GBP";4,719;NA;NA;NA
"4877";"A";"140/A/NBP/2017";"2017-07-21";"hrywna (Ukraina)";"UAH";0,1402;NA;NA;NA
"4878";"A";"140/A/NBP/2017";"2017-07-21";"jen (Japonia)";"JPY";0,032503;NA;NA;NA
"4879";"A";"140/A/NBP/2017";"2017-07-21";"korona czeska";"CZK";0,1622;NA;NA;NA
"4880";"A";"140/A/NBP/2017";"2017-07-21";"korona duñska";"DKK";0,5689;NA;NA;NA
"4881";"A";"140/A/NBP/2017";"2017-07-21";"korona islandzka";"ISK";0,034483;NA;NA;NA
"4882";"A";"140/A/NBP/2017";"2017-07-21";"korona norweska";"NOK";0,4523;NA;NA;NA
"4883";"A";"140/A/NBP/2017";"2017-07-21";"korona szwedzka";"SEK";0,4402;NA;NA;NA
"4884";"A";"140/A/NBP/2017";"2017-07-21";"kuna (Chorwacja)";"HRK";0,5708;NA;NA;NA
"4885";"A";"140/A/NBP/2017";"2017-07-21";"lej rumuñski";"RON";0,925;NA;NA;NA
"4886";"A";"140/A/NBP/2017";"2017-07-21";"lew (Bu³garia)";"BGN";2,1634;NA;NA;NA
"4887";"A";"140/A/NBP/2017";"2017-07-21";"lira turecka";"TRY";1,0263;NA;NA;NA
"4888";"A";"140/A/NBP/2017";"2017-07-21";"nowy izraelski szekel";"ILS";1,018;NA;NA;NA
"4889";"A";"140/A/NBP/2017";"2017-07-21";"peso chilijskie";"CLP";0,005567;NA;NA;NA
"4890";"A";"140/A/NBP/2017";"2017-07-21";"peso filipiñskie";"PHP";0,0716;NA;NA;NA
"4891";"A";"140/A/NBP/2017";"2017-07-21";"peso meksykañskie";"MXN";0,2073;NA;NA;NA
"4892";"A";"140/A/NBP/2017";"2017-07-21";"rand (Republika Po³udniowej Afryki)";"ZAR";0,2799;NA;NA;NA
"4893";"A";"140/A/NBP/2017";"2017-07-21";"real (Brazylia)";"BRL";1,1637;NA;NA;NA
"4894";"A";"140/A/NBP/2017";"2017-07-21";"ringgit (Malezja)";"MYR";0,8475;NA;NA;NA
"4895";"A";"140/A/NBP/2017";"2017-07-21";"rubel rosyjski";"RUB";0,0616;NA;NA;NA
"4896";"A";"140/A/NBP/2017";"2017-07-21";"rupia indonezyjska";"IDR";0,00027283;NA;NA;NA
"4897";"A";"140/A/NBP/2017";"2017-07-21";"rupia indyjska";"INR";0,05646;NA;NA;NA
"4898";"A";"140/A/NBP/2017";"2017-07-21";"won po³udniowokoreañski";"KRW";0,003247;NA;NA;NA
"4899";"A";"140/A/NBP/2017";"2017-07-21";"yuan renminbi (Chiny)";"CNY";0,5365;NA;NA;NA
"4900";"A";"140/A/NBP/2017";"2017-07-21";"SDR (MFW)";"XDR";5,139;NA;NA;NA
"4901";"A";"141/A/NBP/2017";"2017-07-24";"bat (Tajlandia)";"THB";0,109;NA;NA;NA
"4902";"A";"141/A/NBP/2017";"2017-07-24";"dolar amerykañski";"USD";3,6395;NA;NA;NA
"4903";"A";"141/A/NBP/2017";"2017-07-24";"dolar australijski";"AUD";2,897;NA;NA;NA
"4904";"A";"141/A/NBP/2017";"2017-07-24";"dolar Hongkongu";"HKD";0,4662;NA;NA;NA
"4905";"A";"141/A/NBP/2017";"2017-07-24";"dolar kanadyjski";"CAD";2,9039;NA;NA;NA
"4906";"A";"141/A/NBP/2017";"2017-07-24";"dolar nowozelandzki";"NZD";2,7083;NA;NA;NA
"4907";"A";"141/A/NBP/2017";"2017-07-24";"dolar singapurski";"SGD";2,6755;NA;NA;NA
"4908";"A";"141/A/NBP/2017";"2017-07-24";"euro";"EUR";4,2413;NA;NA;NA
"4909";"A";"141/A/NBP/2017";"2017-07-24";"forint (Wêgry)";"HUF";0,0139;NA;NA;NA
"4910";"A";"141/A/NBP/2017";"2017-07-24";"frank szwajcarski";"CHF";3,8489;NA;NA;NA
"4911";"A";"141/A/NBP/2017";"2017-07-24";"funt szterling";"GBP";4,7421;NA;NA;NA
"4912";"A";"141/A/NBP/2017";"2017-07-24";"hrywna (Ukraina)";"UAH";0,141;NA;NA;NA
"4913";"A";"141/A/NBP/2017";"2017-07-24";"jen (Japonia)";"JPY";0,032878;NA;NA;NA
"4914";"A";"141/A/NBP/2017";"2017-07-24";"korona czeska";"CZK";0,1629;NA;NA;NA
"4915";"A";"141/A/NBP/2017";"2017-07-24";"korona duñska";"DKK";0,5704;NA;NA;NA
"4916";"A";"141/A/NBP/2017";"2017-07-24";"korona islandzka";"ISK";0,034679;NA;NA;NA
"4917";"A";"141/A/NBP/2017";"2017-07-24";"korona norweska";"NOK";0,4528;NA;NA;NA
"4918";"A";"141/A/NBP/2017";"2017-07-24";"korona szwedzka";"SEK";0,4422;NA;NA;NA
"4919";"A";"141/A/NBP/2017";"2017-07-24";"kuna (Chorwacja)";"HRK";0,5723;NA;NA;NA
"4920";"A";"141/A/NBP/2017";"2017-07-24";"lej rumuñski";"RON";0,9297;NA;NA;NA
"4921";"A";"141/A/NBP/2017";"2017-07-24";"lew (Bu³garia)";"BGN";2,1685;NA;NA;NA
"4922";"A";"141/A/NBP/2017";"2017-07-24";"lira turecka";"TRY";1,0281;NA;NA;NA
"4923";"A";"141/A/NBP/2017";"2017-07-24";"nowy izraelski szekel";"ILS";1,0162;NA;NA;NA
"4924";"A";"141/A/NBP/2017";"2017-07-24";"peso chilijskie";"CLP";0,005588;NA;NA;NA
"4925";"A";"141/A/NBP/2017";"2017-07-24";"peso filipiñskie";"PHP";0,0718;NA;NA;NA
"4926";"A";"141/A/NBP/2017";"2017-07-24";"peso meksykañskie";"MXN";0,206;NA;NA;NA
"4927";"A";"141/A/NBP/2017";"2017-07-24";"rand (Republika Po³udniowej Afryki)";"ZAR";0,2811;NA;NA;NA
"4928";"A";"141/A/NBP/2017";"2017-07-24";"real (Brazylia)";"BRL";1,1584;NA;NA;NA
"4929";"A";"141/A/NBP/2017";"2017-07-24";"ringgit (Malezja)";"MYR";0,8509;NA;NA;NA
"4930";"A";"141/A/NBP/2017";"2017-07-24";"rubel rosyjski";"RUB";0,0609;NA;NA;NA
"4931";"A";"141/A/NBP/2017";"2017-07-24";"rupia indonezyjska";"IDR";0,00027349;NA;NA;NA
"4932";"A";"141/A/NBP/2017";"2017-07-24";"rupia indyjska";"INR";0,056517;NA;NA;NA
"4933";"A";"141/A/NBP/2017";"2017-07-24";"won po³udniowokoreañski";"KRW";0,003268;NA;NA;NA
"4934";"A";"141/A/NBP/2017";"2017-07-24";"yuan renminbi (Chiny)";"CNY";0,5392;NA;NA;NA
"4935";"A";"141/A/NBP/2017";"2017-07-24";"SDR (MFW)";"XDR";5,107;NA;NA;NA
"4936";"A";"142/A/NBP/2017";"2017-07-25";"bat (Tajlandia)";"THB";0,1092;NA;NA;NA
"4937";"A";"142/A/NBP/2017";"2017-07-25";"dolar amerykañski";"USD";3,6519;NA;NA;NA
"4938";"A";"142/A/NBP/2017";"2017-07-25";"dolar australijski";"AUD";2,8949;NA;NA;NA
"4939";"A";"142/A/NBP/2017";"2017-07-25";"dolar Hongkongu";"HKD";0,4678;NA;NA;NA
"4940";"A";"142/A/NBP/2017";"2017-07-25";"dolar kanadyjski";"CAD";2,9183;NA;NA;NA
"4941";"A";"142/A/NBP/2017";"2017-07-25";"dolar nowozelandzki";"NZD";2,7126;NA;NA;NA
"4942";"A";"142/A/NBP/2017";"2017-07-25";"dolar singapurski";"SGD";2,6827;NA;NA;NA
"4943";"A";"142/A/NBP/2017";"2017-07-25";"euro";"EUR";4,2559;NA;NA;NA
"4944";"A";"142/A/NBP/2017";"2017-07-25";"forint (Wêgry)";"HUF";0,013936;NA;NA;NA
"4945";"A";"142/A/NBP/2017";"2017-07-25";"frank szwajcarski";"CHF";3,8548;NA;NA;NA
"4946";"A";"142/A/NBP/2017";"2017-07-25";"funt szterling";"GBP";4,7589;NA;NA;NA
"4947";"A";"142/A/NBP/2017";"2017-07-25";"hrywna (Ukraina)";"UAH";0,1412;NA;NA;NA
"4948";"A";"142/A/NBP/2017";"2017-07-25";"jen (Japonia)";"JPY";0,032824;NA;NA;NA
"4949";"A";"142/A/NBP/2017";"2017-07-25";"korona czeska";"CZK";0,1636;NA;NA;NA
"4950";"A";"142/A/NBP/2017";"2017-07-25";"korona duñska";"DKK";0,5723;NA;NA;NA
"4951";"A";"142/A/NBP/2017";"2017-07-25";"korona islandzka";"ISK";0,034573;NA;NA;NA
"4952";"A";"142/A/NBP/2017";"2017-07-25";"korona norweska";"NOK";0,4572;NA;NA;NA
"4953";"A";"142/A/NBP/2017";"2017-07-25";"korona szwedzka";"SEK";0,4456;NA;NA;NA
"4954";"A";"142/A/NBP/2017";"2017-07-25";"kuna (Chorwacja)";"HRK";0,5743;NA;NA;NA
"4955";"A";"142/A/NBP/2017";"2017-07-25";"lej rumuñski";"RON";0,9323;NA;NA;NA
"4956";"A";"142/A/NBP/2017";"2017-07-25";"lew (Bu³garia)";"BGN";2,176;NA;NA;NA
"4957";"A";"142/A/NBP/2017";"2017-07-25";"lira turecka";"TRY";1,0259;NA;NA;NA
"4958";"A";"142/A/NBP/2017";"2017-07-25";"nowy izraelski szekel";"ILS";1,0235;NA;NA;NA
"4959";"A";"142/A/NBP/2017";"2017-07-25";"peso chilijskie";"CLP";0,0056;NA;NA;NA
"4960";"A";"142/A/NBP/2017";"2017-07-25";"peso filipiñskie";"PHP";0,0722;NA;NA;NA
"4961";"A";"142/A/NBP/2017";"2017-07-25";"peso meksykañskie";"MXN";0,2056;NA;NA;NA
"4962";"A";"142/A/NBP/2017";"2017-07-25";"rand (Republika Po³udniowej Afryki)";"ZAR";0,2811;NA;NA;NA
"4963";"A";"142/A/NBP/2017";"2017-07-25";"real (Brazylia)";"BRL";1,1608;NA;NA;NA
"4964";"A";"142/A/NBP/2017";"2017-07-25";"ringgit (Malezja)";"MYR";0,8528;NA;NA;NA
"4965";"A";"142/A/NBP/2017";"2017-07-25";"rubel rosyjski";"RUB";0,061;NA;NA;NA
"4966";"A";"142/A/NBP/2017";"2017-07-25";"rupia indonezyjska";"IDR";0,00027404;NA;NA;NA
"4967";"A";"142/A/NBP/2017";"2017-07-25";"rupia indyjska";"INR";0,0567;NA;NA;NA
"4968";"A";"142/A/NBP/2017";"2017-07-25";"won po³udniowokoreañski";"KRW";0,003273;NA;NA;NA
"4969";"A";"142/A/NBP/2017";"2017-07-25";"yuan renminbi (Chiny)";"CNY";0,5409;NA;NA;NA
"4970";"A";"142/A/NBP/2017";"2017-07-25";"SDR (MFW)";"XDR";5,1275;NA;NA;NA
"4971";"A";"143/A/NBP/2017";"2017-07-26";"bat (Tajlandia)";"THB";0,1094;NA;NA;NA
"4972";"A";"143/A/NBP/2017";"2017-07-26";"dolar amerykañski";"USD";3,6661;NA;NA;NA
"4973";"A";"143/A/NBP/2017";"2017-07-26";"dolar australijski";"AUD";2,8964;NA;NA;NA
"4974";"A";"143/A/NBP/2017";"2017-07-26";"dolar Hongkongu";"HKD";0,4694;NA;NA;NA
"4975";"A";"143/A/NBP/2017";"2017-07-26";"dolar kanadyjski";"CAD";2,9299;NA;NA;NA
"4976";"A";"143/A/NBP/2017";"2017-07-26";"dolar nowozelandzki";"NZD";2,7211;NA;NA;NA
"4977";"A";"143/A/NBP/2017";"2017-07-26";"dolar singapurski";"SGD";2,6878;NA;NA;NA
"4978";"A";"143/A/NBP/2017";"2017-07-26";"euro";"EUR";4,2611;NA;NA;NA
"4979";"A";"143/A/NBP/2017";"2017-07-26";"forint (Wêgry)";"HUF";0,013935;NA;NA;NA
"4980";"A";"143/A/NBP/2017";"2017-07-26";"frank szwajcarski";"CHF";3,8404;NA;NA;NA
"4981";"A";"143/A/NBP/2017";"2017-07-26";"funt szterling";"GBP";4,7722;NA;NA;NA
"4982";"A";"143/A/NBP/2017";"2017-07-26";"hrywna (Ukraina)";"UAH";0,1415;NA;NA;NA
"4983";"A";"143/A/NBP/2017";"2017-07-26";"jen (Japonia)";"JPY";0,032773;NA;NA;NA
"4984";"A";"143/A/NBP/2017";"2017-07-26";"korona czeska";"CZK";0,1638;NA;NA;NA
"4985";"A";"143/A/NBP/2017";"2017-07-26";"korona duñska";"DKK";0,573;NA;NA;NA
"4986";"A";"143/A/NBP/2017";"2017-07-26";"korona islandzka";"ISK";0,034503;NA;NA;NA
"4987";"A";"143/A/NBP/2017";"2017-07-26";"korona norweska";"NOK";0,4585;NA;NA;NA
"4988";"A";"143/A/NBP/2017";"2017-07-26";"korona szwedzka";"SEK";0,4456;NA;NA;NA
"4989";"A";"143/A/NBP/2017";"2017-07-26";"kuna (Chorwacja)";"HRK";0,5747;NA;NA;NA
"4990";"A";"143/A/NBP/2017";"2017-07-26";"lej rumuñski";"RON";0,9342;NA;NA;NA
"4991";"A";"143/A/NBP/2017";"2017-07-26";"lew (Bu³garia)";"BGN";2,1786;NA;NA;NA
"4992";"A";"143/A/NBP/2017";"2017-07-26";"lira turecka";"TRY";1,0282;NA;NA;NA
"4993";"A";"143/A/NBP/2017";"2017-07-26";"nowy izraelski szekel";"ILS";1,0246;NA;NA;NA
"4994";"A";"143/A/NBP/2017";"2017-07-26";"peso chilijskie";"CLP";0,005639;NA;NA;NA
"4995";"A";"143/A/NBP/2017";"2017-07-26";"peso filipiñskie";"PHP";0,0724;NA;NA;NA
"4996";"A";"143/A/NBP/2017";"2017-07-26";"peso meksykañskie";"MXN";0,206;NA;NA;NA
"4997";"A";"143/A/NBP/2017";"2017-07-26";"rand (Republika Po³udniowej Afryki)";"ZAR";0,2805;NA;NA;NA
"4998";"A";"143/A/NBP/2017";"2017-07-26";"real (Brazylia)";"BRL";1,1555;NA;NA;NA
"4999";"A";"143/A/NBP/2017";"2017-07-26";"ringgit (Malezja)";"MYR";0,8557;NA;NA;NA
"5000";"A";"143/A/NBP/2017";"2017-07-26";"rubel rosyjski";"RUB";0,0611;NA;NA;NA
"5001";"A";"143/A/NBP/2017";"2017-07-26";"rupia indonezyjska";"IDR";0,0002749;NA;NA;NA
"5002";"A";"143/A/NBP/2017";"2017-07-26";"rupia indyjska";"INR";0,056925;NA;NA;NA
"5003";"A";"143/A/NBP/2017";"2017-07-26";"won po³udniowokoreañski";"KRW";0,003267;NA;NA;NA
"5004";"A";"143/A/NBP/2017";"2017-07-26";"yuan renminbi (Chiny)";"CNY";0,5427;NA;NA;NA
"5005";"A";"143/A/NBP/2017";"2017-07-26";"SDR (MFW)";"XDR";5,111;NA;NA;NA
"5006";"A";"144/A/NBP/2017";"2017-07-27";"bat (Tajlandia)";"THB";0,1092;NA;NA;NA
"5007";"A";"144/A/NBP/2017";"2017-07-27";"dolar amerykañski";"USD";3,6366;NA;NA;NA
"5008";"A";"144/A/NBP/2017";"2017-07-27";"dolar australijski";"AUD";2,9165;NA;NA;NA
"5009";"A";"144/A/NBP/2017";"2017-07-27";"dolar Hongkongu";"HKD";0,4656;NA;NA;NA
"5010";"A";"144/A/NBP/2017";"2017-07-27";"dolar kanadyjski";"CAD";2,9222;NA;NA;NA
"5011";"A";"144/A/NBP/2017";"2017-07-27";"dolar nowozelandzki";"NZD";2,7383;NA;NA;NA
"5012";"A";"144/A/NBP/2017";"2017-07-27";"dolar singapurski";"SGD";2,679;NA;NA;NA
"5013";"A";"144/A/NBP/2017";"2017-07-27";"euro";"EUR";4,265;NA;NA;NA
"5014";"A";"144/A/NBP/2017";"2017-07-27";"forint (Wêgry)";"HUF";0,01397;NA;NA;NA
"5015";"A";"144/A/NBP/2017";"2017-07-27";"frank szwajcarski";"CHF";3,8116;NA;NA;NA
"5016";"A";"144/A/NBP/2017";"2017-07-27";"funt szterling";"GBP";4,7774;NA;NA;NA
"5017";"A";"144/A/NBP/2017";"2017-07-27";"hrywna (Ukraina)";"UAH";0,1404;NA;NA;NA
"5018";"A";"144/A/NBP/2017";"2017-07-27";"jen (Japonia)";"JPY";0,032693;NA;NA;NA
"5019";"A";"144/A/NBP/2017";"2017-07-27";"korona czeska";"CZK";0,1638;NA;NA;NA
"5020";"A";"144/A/NBP/2017";"2017-07-27";"korona duñska";"DKK";0,5735;NA;NA;NA
"5021";"A";"144/A/NBP/2017";"2017-07-27";"korona islandzka";"ISK";0,035045;NA;NA;NA
"5022";"A";"144/A/NBP/2017";"2017-07-27";"korona norweska";"NOK";0,4601;NA;NA;NA
"5023";"A";"144/A/NBP/2017";"2017-07-27";"korona szwedzka";"SEK";0,4452;NA;NA;NA
"5024";"A";"144/A/NBP/2017";"2017-07-27";"kuna (Chorwacja)";"HRK";0,5753;NA;NA;NA
"5025";"A";"144/A/NBP/2017";"2017-07-27";"lej rumuñski";"RON";0,9343;NA;NA;NA
"5026";"A";"144/A/NBP/2017";"2017-07-27";"lew (Bu³garia)";"BGN";2,1807;NA;NA;NA
"5027";"A";"144/A/NBP/2017";"2017-07-27";"lira turecka";"TRY";1,0289;NA;NA;NA
"5028";"A";"144/A/NBP/2017";"2017-07-27";"nowy izraelski szekel";"ILS";1,0243;NA;NA;NA
"5029";"A";"144/A/NBP/2017";"2017-07-27";"peso chilijskie";"CLP";0,005646;NA;NA;NA
"5030";"A";"144/A/NBP/2017";"2017-07-27";"peso filipiñskie";"PHP";0,072;NA;NA;NA
"5031";"A";"144/A/NBP/2017";"2017-07-27";"peso meksykañskie";"MXN";0,2065;NA;NA;NA
"5032";"A";"144/A/NBP/2017";"2017-07-27";"rand (Republika Po³udniowej Afryki)";"ZAR";0,2816;NA;NA;NA
"5033";"A";"144/A/NBP/2017";"2017-07-27";"real (Brazylia)";"BRL";1,1585;NA;NA;NA
"5034";"A";"144/A/NBP/2017";"2017-07-27";"ringgit (Malezja)";"MYR";0,8504;NA;NA;NA
"5035";"A";"144/A/NBP/2017";"2017-07-27";"rubel rosyjski";"RUB";0,0612;NA;NA;NA
"5036";"A";"144/A/NBP/2017";"2017-07-27";"rupia indonezyjska";"IDR";0,00027306;NA;NA;NA
"5037";"A";"144/A/NBP/2017";"2017-07-27";"rupia indyjska";"INR";0,056704;NA;NA;NA
"5038";"A";"144/A/NBP/2017";"2017-07-27";"won po³udniowokoreañski";"KRW";0,003263;NA;NA;NA
"5039";"A";"144/A/NBP/2017";"2017-07-27";"yuan renminbi (Chiny)";"CNY";0,5397;NA;NA;NA
"5040";"A";"144/A/NBP/2017";"2017-07-27";"SDR (MFW)";"XDR";5,1355;NA;NA;NA
"5041";"A";"145/A/NBP/2017";"2017-07-28";"bat (Tajlandia)";"THB";0,1092;NA;NA;NA
"5042";"A";"145/A/NBP/2017";"2017-07-28";"dolar amerykañski";"USD";3,6406;NA;NA;NA
"5043";"A";"145/A/NBP/2017";"2017-07-28";"dolar australijski";"AUD";2,8994;NA;NA;NA
"5044";"A";"145/A/NBP/2017";"2017-07-28";"dolar Hongkongu";"HKD";0,4661;NA;NA;NA
"5045";"A";"145/A/NBP/2017";"2017-07-28";"dolar kanadyjski";"CAD";2,9016;NA;NA;NA
"5046";"A";"145/A/NBP/2017";"2017-07-28";"dolar nowozelandzki";"NZD";2,7203;NA;NA;NA
"5047";"A";"145/A/NBP/2017";"2017-07-28";"dolar singapurski";"SGD";2,678;NA;NA;NA
"5048";"A";"145/A/NBP/2017";"2017-07-28";"euro";"EUR";4,2617;NA;NA;NA
"5049";"A";"145/A/NBP/2017";"2017-07-28";"forint (Wêgry)";"HUF";0,013956;NA;NA;NA
"5050";"A";"145/A/NBP/2017";"2017-07-28";"frank szwajcarski";"CHF";3,749;NA;NA;NA
"5051";"A";"145/A/NBP/2017";"2017-07-28";"funt szterling";"GBP";4,7657;NA;NA;NA
"5052";"A";"145/A/NBP/2017";"2017-07-28";"hrywna (Ukraina)";"UAH";0,1405;NA;NA;NA
"5053";"A";"145/A/NBP/2017";"2017-07-28";"jen (Japonia)";"JPY";0,032718;NA;NA;NA
"5054";"A";"145/A/NBP/2017";"2017-07-28";"korona czeska";"CZK";0,1635;NA;NA;NA
"5055";"A";"145/A/NBP/2017";"2017-07-28";"korona duñska";"DKK";0,5731;NA;NA;NA
"5056";"A";"145/A/NBP/2017";"2017-07-28";"korona islandzka";"ISK";0,035018;NA;NA;NA
"5057";"A";"145/A/NBP/2017";"2017-07-28";"korona norweska";"NOK";0,4586;NA;NA;NA
"5058";"A";"145/A/NBP/2017";"2017-07-28";"korona szwedzka";"SEK";0,447;NA;NA;NA
